timestamp,power_w,sample_count,load_lag_1h,load_lag_24h,load_lag_168h,load_roll_mean_3h,load_roll_mean_24h,hour,hour_sin,hour_cos,day_of_week,is_weekend,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR,CLOUD_AMT
2015-03-29 00:00:00+00:00,9656.66065,60.0,11334.765666666666,9025.266366666669,9447.535916666668,12272.766611111096,11369.912138194444,0,0.0,1.0,6,1,0.0,0.0,0.0,0.0,19.76,45.4,2.84,111.9,98.41,0.0,99.88
2015-03-29 01:00:00+00:00,5807.616766666667,60.0,9656.66065,6876.848766666666,6260.150566666666,11085.29910555554,11396.220233333333,1,0.25881904510252074,0.9659258262890683,6,1,54.2,15.72,47.27,85.3,21.6,42.87,2.67,116.3,98.48,0.0,90.59
2015-03-29 02:00:00+00:00,6214.416516666666,60.0,5807.616766666667,7449.622266666667,6507.542933333333,8933.014361111096,11351.668900000002,2,0.49999999999999994,0.8660254037844387,6,1,177.93,92.66,146.58,277.25,24.44,31.47,3.94,124.1,98.57,0.0,82.31
2015-03-29 03:00:00+00:00,7927.194733333334,60.0,6214.416516666666,9010.7029,7095.1346,7226.231311111095,11300.20199375,3,0.7071067811865476,0.7071067811865476,6,1,330.0,216.96,200.07,487.67,25.69,30.56,3.28,132.2,98.63,0.0,74.39
2015-03-29 04:00:00+00:00,6925.13285,60.0,7927.194733333334,8558.292966666666,8898.750733333332,6649.742672222207,11255.055820138887,4,0.8660254037844386,0.5000000000000001,6,1,390.17,137.58,247.53,669.03,27.87,27.4,3.56,145.1,98.66,0.0,87.36
2015-03-29 05:00:00+00:00,7925.799016666667,60.0,6925.13285,7826.656383333334,6350.761100000001,7022.248033333318,11187.007481944443,5,0.9659258262890683,0.25881904510252074,6,1,586.95,223.73,336.95,797.85,29.5,23.36,4.54,153.9,98.65,0.0,82.55
2015-03-29 06:00:00+00:00,8356.578383333333,60.0,7925.799016666667,8903.19605,8088.891149999999,7592.7088666666505,11191.138425,6,1.0,6.123233995736766e-17,6,1,494.98,159.6,286.93,807.2,30.24,21.21,4.62,159.6,98.61,0.0,79.28
2015-03-29 07:00:00+00:00,9282.500366666667,60.0,8356.578383333333,9257.477816666667,7730.603583333333,7735.836749999984,11168.36268888889,7,0.9659258262890683,-0.25881904510252063,6,1,314.35,4.34,251.92,805.95,30.64,19.93,4.21,167.6,98.57,0.0,100.0
2015-03-29 08:00:00+00:00,8540.598783333333,60.0,9282.500366666667,8062.196133333333,6714.957966666667,8521.625922222207,11169.405295138888,8,0.8660254037844387,-0.4999999999999998,6,1,187.52,1.99,150.5,727.0,30.57,19.76,3.44,184.7,98.54,0.0,99.88
2015-03-29 09:00:00+00:00,9488.735416666666,60.0,8540.598783333333,9221.6502,6912.372866666667,8726.55917777776,11189.33873888889,9,0.7071067811865476,-0.7071067811865475,6,1,58.35,0.0,48.98,587.3,30.08,21.3,2.24,214.6,98.48,0.0,100.0
2015-03-29 10:00:00+00:00,10279.646633333332,60.0,9488.735416666666,8656.814133333333,6910.222083333333,9103.944855555541,11200.467289583334,10,0.49999999999999994,-0.8660254037844387,6,1,33.7,0.0,29.23,401.38,29.35,25.08,1.32,281.8,98.43,0.01,100.0
