timestamp,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR,CLOUD_AMT
2015072404,609.65,326.49,301.26,712.42,31.73,65.39,3.13,123.4,97.98,0.86,73.38
2015072405,711.95,333.82,345.37,836.22,32.77,61.44,3.08,122.6,97.98,0.47,73.02
2015072406,671.55,190.53,357.48,876.17,33.6,58.42,3.04,127.0,97.93,0.17,92.0
2015072407,700.25,144.97,471.17,877.25,34.2,56.11,2.94,133.8,97.86,0.11,95.63
2015072408,660.35,279.41,343.9,807.08,34.55,54.4,2.79,141.0,97.78,0.07,63.74
2015072409,488.0,140.94,299.75,681.9,34.62,53.51,2.62,145.1,97.71,0.05,85.66
2015072410,338.9,108.75,234.36,509.45,34.47,53.58,2.43,147.6,97.64,0.13,85.04
2015072411,233.9,69.67,193.4,318.12,33.9,54.87,2.35,152.3,97.59,0.18,87.19
2015072412,100.68,25.05,86.96,131.6,32.75,60.46,2.29,160.1,97.58,0.02,89.0
2015072413,13.95,0.75,16.11,15.23,30.78,71.22,2.0,168.7,97.62,0.0,90.79
2015072414,0.0,0.0,0.0,0.0,29.63,74.77,1.95,178.2,97.7,0.0,91.21
2015072415,0.0,0.0,0.0,0.0,29.03,76.17,1.84,187.8,97.79,0.0,49.04
2015072416,0.0,0.0,0.0,0.0,28.46,78.98,1.64,196.7,97.86,0.0,42.76
2015072417,0.0,0.0,0.0,0.0,27.97,81.98,1.5,203.7,97.88,0.0,93.55
2015072418,0.0,0.0,0.0,0.0,27.5,83.94,1.46,212.4,97.85,0.0,35.31
2015072419,0.0,0.0,0.0,0.0,26.98,85.18,1.48,222.5,97.79,0.01,17.08
2015072420,0.0,0.0,0.0,0.0,26.62,85.76,1.42,240.6,97.72,0.03,5.42
2015072421,0.0,0.0,0.0,0.0,26.35,86.07,1.36,257.3,97.67,0.06,93.6
2015072422,0.0,0.0,0.0,0.0,26.17,86.24,1.29,259.7,97.65,0.14,69.9
2015072423,0.0,0.0,0.0,0.0,26.02,86.39,1.25,252.3,97.67,0.17,72.31
2015072500,20.2,3.54,22.82,21.25,26.48,85.23,1.22,243.2,97.72,0.23,61.99
2015072501,139.02,109.06,108.44,148.6,27.99,75.98,1.19,225.7,97.77,1.46,50.62
2015072502,310.35,264.52,174.9,340.77,30.81,64.13,1.78,138.2,97.82,6.95,42.19
2015072503,506.23,321.92,248.07,534.03,32.19,60.53,2.53,115.0,97.85,22.11,34.53
2015072504,661.97,393.1,298.44,707.7,32.97,59.09,2.88,100.6,97.85,13.27,35.07
2015072505,687.53,225.52,398.45,830.55,33.64,57.36,3.29,92.1,97.8,9.06,77.37
2015072506,829.72,397.23,314.63,852.28,34.15,55.8,3.67,88.1,97.73,11.74,30.83
2015072507,792.1,407.07,337.91,846.85,34.38,54.89,3.93,86.5,97.64,10.18,30.52
2015072508,691.85,332.9,326.49,775.38,34.4,54.65,4.06,85.9,97.57,11.21,40.27
2015072509,634.22,366.24,291.81,644.92,34.42,54.55,3.99,86.1,97.49,8.9,9.63
2015072510,468.4,313.3,225.1,471.92,34.11,55.57,3.76,87.3,97.43,13.34,8.16
2015072511,282.83,188.5,179.63,291.02,33.32,59.6,3.33,90.3,97.38,16.29,17.2
2015072512,114.57,66.15,94.25,118.2,32.2,65.51,3.03,96.6,97.38,4.71,26.37
2015072513,13.02,1.75,14.77,13.75,30.29,77.81,2.29,99.1,97.4,3.77,36.04
2015072514,0.0,0.0,0.0,0.0,29.24,82.73,2.38,91.0,97.49,5.55,47.95
2015072515,0.0,0.0,0.0,0.0,28.65,84.56,2.84,83.3,97.59,1.98,41.63
2015072516,0.0,0.0,0.0,0.0,28.1,86.24,3.17,83.3,97.65,1.35,93.9
2015072517,0.0,0.0,0.0,0.0,27.59,87.92,3.26,83.3,97.65,0.35,29.69
2015072518,0.0,0.0,0.0,0.0,27.13,89.22,3.4,80.5,97.6,0.18,31.86
2015072519,0.0,0.0,0.0,0.0,26.78,90.37,3.74,77.0,97.54,0.15,69.75
2015072520,0.0,0.0,0.0,0.0,26.59,91.97,4.43,77.6,97.47,0.03,96.27
2015072521,0.0,0.0,0.0,0.0,26.59,93.65,5.04,82.6,97.43,0.0,81.69
2015072522,0.0,0.0,0.0,0.0,26.5,94.9,4.73,88.3,97.43,0.0,44.6
2015072523,0.0,0.0,0.0,0.0,26.31,95.33,4.41,96.3,97.47,0.0,47.88
2015072600,19.88,11.94,22.16,23.52,26.22,94.46,4.47,103.2,97.53,0.0,51.78
2015072601,131.88,181.84,82.37,177.8,27.01,87.83,5.47,113.2,97.59,0.03,56.24
2015072602,276.52,357.71,125.61,386.2,28.47,78.33,6.07,115.8,97.64,0.41,59.51
2015072603,482.85,335.95,245.69,591.15,29.94,69.91,6.11,115.9,97.68,1.2,64.1
2015072604,682.95,542.08,242.91,761.45,31.36,63.54,5.89,116.2,97.69,1.04,38.96
2015072605,699.0,496.4,230.09,883.0,32.53,59.06,5.79,115.4,97.68,1.46,46.45
2015072606,680.53,322.05,345.11,918.75,33.31,56.41,5.76,113.4,97.64,2.48,75.27
2015072607,620.28,223.67,345.76,911.8,33.8,54.97,5.71,110.3,97.57,3.16,87.19
2015072608,630.45,317.21,303.51,839.95,34.05,54.33,5.62,106.5,97.49,7.29,74.22
2015072609,530.62,315.34,261.9,710.8,33.88,54.94,5.78,104.7,97.44,16.99,68.26
2015072610,353.52,271.53,176.05,532.65,33.33,56.69,6.12,105.9,97.41,10.45,60.92
2015072611,231.77,257.86,114.58,329.7,32.32,60.31,6.14,108.5,97.4,2.55,56.3
2015072612,106.18,134.45,71.62,140.4,30.78,67.46,5.45,110.4,97.43,1.11,50.3
2015072613,13.32,6.61,15.51,15.6,29.08,74.73,5.06,110.6,97.49,1.28,42.94
2015072614,0.0,0.0,0.0,0.0,28.12,78.75,5.29,109.8,97.57,1.42,36.68
2015072615,0.0,0.0,0.0,0.0,27.33,83.7,4.78,104.5,97.63,1.94,12.68
2015072616,0.0,0.0,0.0,0.0,26.96,86.61,4.95,102.4,97.67,2.09,14.85
2015072617,0.0,0.0,0.0,0.0,26.74,88.58,5.33,105.3,97.69,0.2,89.45
2015072618,0.0,0.0,0.0,0.0,26.53,90.26,5.39,106.5,97.7,0.13,13.92
2015072619,0.0,0.0,0.0,0.0,26.25,91.89,5.05,107.2,97.69,0.04,9.72
2015072620,0.0,0.0,0.0,0.0,25.82,94.0,4.61,104.3,97.66,0.2,16.94
2015072621,0.0,0.0,0.0,0.0,25.48,95.24,4.54,104.0,97.64,0.1,90.92
2015072622,0.0,0.0,0.0,0.0,25.26,95.59,4.49,104.8,97.64,0.03,10.64
2015072623,0.0,0.0,0.0,0.0,25.1,95.64,4.49,106.7,97.64,0.03,13.9
2015072700,24.33,33.49,22.95,25.92,25.26,94.52,4.88,109.8,97.67,0.11,17.44
2015072701,173.0,290.28,88.35,188.0,26.53,88.05,6.01,121.3,97.7,0.34,21.84
2015072702,365.05,447.48,145.47,400.88,28.14,78.7,6.97,131.0,97.71,2.1,28.58
2015072703,572.6,568.44,189.16,603.92,29.72,71.46,6.99,135.4,97.72,0.38,30.39
2015072704,772.38,741.42,155.14,774.33,31.15,66.25,6.35,137.6,97.72,0.47,3.16
2015072705,835.0,663.03,215.05,887.62,32.25,62.68,5.62,140.1,97.71,1.59,21.53
2015072706,761.2,403.05,337.51,916.95,33.03,60.12,5.03,142.9,97.67,2.85,57.2
2015072707,712.2,248.35,383.57,915.58,33.6,58.14,4.56,145.1,97.61,4.69,78.87
2015072708,605.6,293.19,303.63,851.12,33.96,56.57,4.16,148.1,97.55,4.64,70.24
2015072709,586.8,373.38,268.31,721.47,34.1,55.64,4.02,152.1,97.49,4.08,52.85
2015072710,413.1,313.07,199.46,542.85,33.8,56.13,4.14,157.4,97.46,2.82,50.96
2015072711,271.85,292.46,146.79,347.48,33.12,58.03,4.22,166.0,97.46,1.26,44.58
2015072712,130.55,171.88,87.53,153.27,31.75,64.33,3.83,175.2,97.48,0.69,36.42
2015072713,15.15,12.39,16.81,16.62,30.03,71.68,3.17,183.3,97.54,0.17,29.53
2015072714,0.0,0.0,0.0,0.0,29.1,73.79,3.26,189.2,97.62,0.07,22.27
2015072715,0.0,0.0,0.0,0.0,28.46,75.63,3.21,189.5,97.72,0.03,7.51
2015072716,0.0,0.0,0.0,0.0,27.79,78.47,2.86,185.4,97.82,0.02,7.58
2015072717,0.0,0.0,0.0,0.0,27.18,80.88,2.78,181.4,97.85,0.01,86.73
2015072718,0.0,0.0,0.0,0.0,26.67,82.78,2.86,179.0,97.82,0.0,6.76
2015072719,0.0,0.0,0.0,0.0,26.18,85.53,2.67,175.5,97.77,0.0,1.05
2015072720,0.0,0.0,0.0,0.0,25.71,88.71,2.42,167.9,97.75,0.0,71.89
2015072721,0.0,0.0,0.0,0.0,25.36,91.04,2.52,159.8,97.74,0.0,3.16
2015072722,0.0,0.0,0.0,0.0,25.09,92.81,2.81,157.8,97.74,0.0,6.35
2015072723,0.0,0.0,0.0,0.0,24.79,94.64,2.89,157.4,97.75,0.0,1.05
2015072800,23.88,24.9,22.13,24.15,25.01,93.93,3.48,155.7,97.79,0.0,7.4
2015072801,171.95,260.62,94.68,179.85,26.48,84.11,4.39,159.6,97.82,0.0,14.02
2015072802,351.55,448.17,131.03,390.38,28.28,72.11,4.87,160.1,97.83,0.03,24.37
2015072803,516.05,510.16,172.7,594.72,30.04,62.58,5.19,159.0,97.84,0.1,30.58
2015072804,741.47,665.34,186.77,769.33,31.57,56.15,5.27,158.7,97.83,0.09,17.43
2015072805,617.72,488.09,209.55,890.7,32.81,51.84,5.13,157.8,97.8,0.03,72.48
2015072806,780.83,346.64,412.13,943.65,33.75,48.89,4.85,155.0,97.74,0.02,80.99
2015072807,710.78,188.24,439.43,939.72,34.41,46.85,4.57,150.6,97.64,0.02,88.64
2015072808,661.5,341.81,315.2,867.78,34.75,45.87,4.36,147.7,97.54,0.02,74.47
2015072809,632.0,376.15,303.87,733.47,34.65,45.96,4.51,149.9,97.48,0.03,57.18
2015072810,523.55,482.6,194.49,559.6,34.21,46.71,4.85,157.1,97.45,0.05,23.65
2015072811,306.77,375.18,129.39,358.12,33.1,50.01,4.91,165.9,97.47,0.07,31.2
2015072812,138.6,199.15,84.69,158.75,31.44,57.25,4.49,174.6,97.51,0.35,32.2
2015072813,14.05,9.6,16.08,16.5,29.54,65.01,3.79,181.8,97.58,0.04,38.87
2015072814,0.0,0.0,0.0,0.0,28.55,67.48,4.04,186.5,97.66,0.05,44.24
2015072815,0.0,0.0,0.0,0.0,27.8,70.21,4.1,189.1,97.73,0.07,36.89
2015072816,0.0,0.0,0.0,0.0,27.05,73.68,3.76,189.2,97.75,0.07,92.13
2015072817,0.0,0.0,0.0,0.0,26.36,77.4,3.27,184.7,97.75,0.07,33.83
2015072818,0.0,0.0,0.0,0.0,25.77,80.75,2.85,176.2,97.74,0.06,4.21
2015072819,0.0,0.0,0.0,0.0,25.25,83.29,2.71,166.6,97.7,0.04,3.68
2015072820,0.0,0.0,0.0,0.0,24.75,85.37,2.74,158.8,97.64,0.01,3.16
2015072821,0.0,0.0,0.0,0.0,24.3,87.25,2.68,149.2,97.6,0.01,76.27
2015072822,0.0,0.0,0.0,0.0,23.97,88.52,2.77,139.4,97.58,0.0,39.36
2015072823,0.0,0.0,0.0,0.0,23.76,89.28,2.97,134.7,97.58,0.0,2.11
2015072900,23.17,26.12,23.02,24.67,24.1,87.68,3.78,134.9,97.59,0.0,18.66
2015072901,159.07,223.86,91.87,181.93,25.67,79.71,5.56,143.1,97.6,0.04,33.52
2015072902,319.27,318.07,165.48,385.62,27.46,72.11,6.54,146.8,97.6,0.17,50.52
2015072903,418.2,260.75,227.43,579.55,29.2,66.88,6.79,144.0,97.6,0.07,69.84
2015072904,440.12,123.73,289.94,749.95,30.6,63.07,6.84,142.1,97.6,0.08,93.15
2015072905,464.98,92.49,311.08,871.12,31.79,60.1,6.74,142.1,97.56,0.13,96.37
2015072906,457.4,102.04,305.61,933.45,32.81,57.53,6.52,143.2,97.5,0.28,95.41
2015072907,487.1,64.06,324.1,922.35,33.88,54.57,6.27,145.1,97.4,0.35,97.29
2015072908,398.73,388.06,186.68,854.92,34.49,52.68,6.04,147.4,97.32,0.31,96.16
2015072909,396.15,19.5,322.16,723.33,34.43,52.79,5.55,149.4,97.27,0.29,100.0
2015072910,305.02,136.41,183.9,541.67,34.01,53.74,5.04,151.5,97.23,0.17,86.33
2015072911,178.25,187.43,109.24,341.58,33.12,56.65,4.52,154.5,97.22,0.14,85.93
2015072912,82.82,98.31,58.07,149.38,31.79,62.77,3.68,158.7,97.26,0.05,84.73
2015072913,10.15,8.35,12.21,15.48,30.12,70.47,2.56,161.8,97.31,0.02,81.56
2015072914,0.0,0.0,0.0,0.0,29.23,73.81,2.25,162.7,97.37,0.06,79.84
2015072915,0.0,0.0,0.0,0.0,28.69,75.62,2.29,162.2,97.44,0.02,65.16
2015072916,0.0,0.0,0.0,0.0,28.13,77.47,2.32,162.2,97.49,0.02,33.73
2015072917,0.0,0.0,0.0,0.0,27.58,79.53,2.31,161.8,97.52,0.01,80.72
2015072918,0.0,0.0,0.0,0.0,27.19,81.27,2.23,162.8,97.51,0.01,13.79
2015072919,0.0,0.0,0.0,0.0,26.86,82.92,2.14,168.1,97.48,0.0,31.83
2015072920,0.0,0.0,0.0,0.0,26.53,84.77,2.09,176.2,97.43,0.0,49.55
2015072921,0.0,0.0,0.0,0.0,26.2,86.81,2.11,181.6,97.4,0.0,32.85
2015072922,0.0,0.0,0.0,0.0,25.93,88.86,2.19,181.8,97.4,0.0,34.86
2015072923,0.0,0.0,0.0,0.0,25.67,91.15,2.29,179.7,97.44,0.0,69.46
2015073000,18.0,10.35,18.79,23.42,25.9,90.97,2.87,178.4,97.49,0.0,75.35
2015073001,122.97,72.67,99.1,178.77,27.54,80.43,3.6,181.9,97.53,0.0,81.04
2015073002,267.67,106.35,204.87,382.08,29.46,68.8,4.1,176.5,97.56,0.01,86.8
2015073003,408.23,110.29,286.09,584.62,30.93,62.13,4.13,173.9,97.58,0.02,93.5
2015073004,515.35,226.34,305.92,751.08,32.24,57.36,3.88,175.9,97.58,0.04,90.53
2015073005,537.72,326.73,269.64,871.33,33.35,54.0,3.64,180.2,97.56,0.08,87.59
2015073006,547.95,301.75,288.42,928.85,34.25,51.47,3.51,186.7,97.5,0.17,88.5
2015073007,501.7,148.87,367.44,923.6,34.95,49.53,3.51,194.2,97.45,0.13,99.04
2015073008,406.98,185.24,238.45,851.85,35.33,48.43,3.57,199.3,97.4,0.14,94.68
2015073009,322.23,148.39,195.05,721.3,35.38,48.16,3.74,202.5,97.35,0.14,89.75
2015073010,310.7,197.96,189.09,550.72,35.16,48.33,4.01,204.8,97.31,0.11,91.33
2015073011,179.62,190.41,110.43,346.15,34.3,50.53,4.34,206.6,97.29,0.08,89.11
2015073012,84.2,88.84,62.97,147.8,32.81,56.87,4.24,208.1,97.31,0.01,86.15
2015073013,10.6,9.4,12.73,14.95,31.04,64.59,3.64,210.2,97.36,0.0,81.3
2015073014,0.0,0.0,0.0,0.0,30.17,68.17,4.13,214.5,97.42,0.0,77.81
2015073015,0.0,0.0,0.0,0.0,29.58,70.91,4.61,223.4,97.5,0.0,98.24
2015073016,0.0,0.0,0.0,0.0,29.0,73.14,4.64,230.1,97.56,0.02,99.81
2015073017,0.0,0.0,0.0,0.0,28.3,75.55,4.28,232.1,97.59,0.27,78.63
2015073018,0.0,0.0,0.0,0.0,27.53,79.15,3.73,229.1,97.59,0.28,81.23
2015073019,0.0,0.0,0.0,0.0,26.92,82.33,3.43,225.4,97.58,0.44,83.4
2015073020,0.0,0.0,0.0,0.0,26.44,85.57,3.16,221.7,97.58,1.42,85.33
2015073021,0.0,0.0,0.0,0.0,26.17,87.47,3.25,225.2,97.56,1.21,70.91
2015073022,0.0,0.0,0.0,0.0,25.86,89.57,2.99,224.3,97.53,0.91,69.66
2015073023,0.0,0.0,0.0,0.0,25.55,91.32,2.61,221.0,97.53,0.61,87.51
2015073100,14.25,1.83,15.77,19.3,25.79,90.59,2.87,214.2,97.54,0.87,89.05
2015073101,95.5,17.01,82.0,145.93,27.24,84.04,3.6,215.1,97.56,1.56,91.04
2015073102,223.43,42.92,180.4,336.17,29.55,71.88,4.0,237.1,97.59,1.9,92.27
2015073103,371.55,80.19,265.58,532.35,31.27,63.49,3.94,242.9,97.63,34.78,93.28
2015073104,356.65,26.56,288.69,696.72,32.26,59.53,4.08,238.3,97.66,22.92,100.0
2015073105,363.58,305.34,234.69,820.8,33.18,56.43,4.35,234.6,97.65,14.32,100.0
2015073106,378.1,206.49,259.86,886.2,33.84,54.14,4.56,232.5,97.61,13.02,99.11
2015073107,484.08,159.4,334.49,880.92,33.71,53.95,4.54,231.4,97.57,12.19,98.16
2015073108,502.88,73.33,386.04,810.25,33.45,53.89,4.44,231.4,97.53,9.54,99.87
2015073109,482.98,108.57,326.35,681.97,33.1,54.34,4.34,231.1,97.51,6.56,93.39
2015073110,351.17,106.72,242.05,499.23,33.08,53.93,4.32,230.3,97.48,5.03,88.42
2015073111,221.7,43.24,188.47,317.48,32.39,56.39,4.12,233.7,97.45,1.9,90.84
2015073112,87.38,13.52,74.32,132.23,31.3,61.44,3.72,239.0,97.42,0.31,93.53
2015073113,9.4,0.0,10.87,13.2,29.49,69.67,2.72,239.3,97.43,0.05,96.95
2015073114,0.0,0.0,0.0,0.0,28.6,72.58,2.47,236.9,97.55,0.3,99.55
2015073115,0.0,0.0,0.0,0.0,28.37,74.96,2.07,244.2,97.73,0.62,99.64
2015073116,0.0,0.0,0.0,0.0,27.94,74.69,2.79,239.7,97.76,0.07,99.44
2015073117,0.0,0.0,0.0,0.0,27.44,75.54,3.32,237.2,97.75,0.1,99.71
2015073118,0.0,0.0,0.0,0.0,27.0,78.86,2.56,240.0,97.81,0.16,99.49
2015073119,0.0,0.0,0.0,0.0,26.64,81.35,2.2,239.1,97.82,0.51,100.0
2015073120,0.0,0.0,0.0,0.0,26.19,83.74,2.11,236.4,97.79,1.02,100.0
2015073121,0.0,0.0,0.0,0.0,25.96,85.26,1.99,230.7,97.75,0.99,100.0
2015073122,0.0,0.0,0.0,0.0,25.76,86.55,1.91,221.0,97.75,0.28,100.0
2015073123,0.0,0.0,0.0,0.0,25.57,87.55,1.85,208.4,97.77,0.1,100.0
2015080100,9.6,0.0,9.77,18.42,25.73,87.57,1.75,198.0,97.84,0.02,100.0
2015080101,65.55,0.24,57.45,143.52,26.6,83.2,2.53,188.4,97.9,0.24,99.9
2015080102,145.82,0.0,123.42,333.98,28.21,75.82,3.12,191.3,97.94,1.96,100.0
2015080103,251.52,12.72,207.71,530.53,30.14,67.96,3.41,191.8,97.98,2.57,98.79
2015080104,336.3,14.57,263.37,701.08,31.74,61.66,3.54,189.8,98.0,1.07,98.87
2015080105,400.95,0.2,327.27,821.28,32.9,57.29,3.67,189.6,98.0,0.84,100.0
2015080106,508.05,25.12,348.12,798.12,33.52,54.98,3.83,193.4,97.96,0.7,97.93
2015080107,522.15,32.65,356.16,807.28,33.91,53.48,4.02,197.4,97.9,0.7,97.36
2015080108,448.27,47.35,334.37,740.45,33.75,53.67,4.22,200.8,97.85,0.78,98.39
2015080109,448.65,126.81,290.39,606.72,33.14,54.78,4.26,203.4,97.82,0.82,83.19
2015080110,333.85,134.94,217.66,441.08,32.61,56.08,4.07,205.8,97.8,0.58,74.22
2015080111,188.2,46.4,154.64,258.58,32.09,57.73,3.77,211.5,97.82,0.72,78.81
2015080112,81.1,11.13,73.96,102.38,31.06,62.56,3.11,216.0,97.85,1.26,83.49
2015080113,9.6,0.0,11.5,10.57,29.48,71.1,2.11,214.6,97.91,4.28,87.63
2015080114,0.0,0.0,0.0,0.0,28.49,75.9,1.97,210.5,97.98,2.13,92.75
2015080115,0.0,0.0,0.0,0.0,27.92,78.11,2.01,208.9,98.05,2.66,83.38
2015080116,0.0,0.0,0.0,0.0,27.35,80.11,2.04,213.6,98.1,3.98,96.28
2015080117,0.0,0.0,0.0,0.0,26.95,81.64,1.95,218.8,98.12,0.96,91.82
2015080118,0.0,0.0,0.0,0.0,26.67,82.69,1.85,221.7,98.12,4.75,94.04
2015080119,0.0,0.0,0.0,0.0,26.34,84.23,1.87,225.9,98.08,18.62,95.13
2015080120,0.0,0.0,0.0,0.0,25.88,85.91,1.89,232.9,98.04,7.03,96.4
2015080121,0.0,0.0,0.0,0.0,25.6,87.11,1.68,240.8,98.03,1.45,93.05
2015080122,0.0,0.0,0.0,0.0,25.42,87.53,1.55,246.8,98.04,0.89,84.49
2015080123,0.0,0.0,0.0,0.0,25.25,87.57,1.45,247.3,98.05,0.51,80.35
2015080200,14.73,0.97,16.41,16.45,25.48,87.35,1.18,242.8,98.07,0.89,64.99
2015080201,119.97,57.7,98.29,128.9,26.29,81.99,1.24,235.2,98.12,17.2,48.41
2015080202,274.4,159.59,177.27,302.67,27.14,79.08,1.17,219.4,98.19,51.23,34.82
2015080203,479.1,258.36,266.71,494.4,29.15,67.86,1.2,196.0,98.25,8.95,21.22
2015080204,617.53,316.41,319.23,659.1,30.12,62.27,1.23,163.9,98.26,6.4,49.65
2015080205,664.55,352.06,316.45,782.9,30.95,59.23,1.33,141.4,98.23,6.5,65.17
2015080206,694.65,159.16,425.42,888.7,31.76,56.66,1.25,135.3,98.17,6.59,94.16
2015080207,613.78,88.16,424.54,879.03,32.48,54.26,1.05,134.2,98.07,7.2,95.15
2015080208,693.25,259.1,395.48,821.75,33.29,51.64,0.82,130.1,97.98,6.76,79.54
2015080209,576.97,207.51,356.37,703.3,33.79,49.83,0.72,136.1,97.91,3.75,87.06
2015080210,422.25,191.76,258.19,535.2,33.8,49.35,0.75,160.6,97.88,3.33,76.8
2015080211,258.6,95.91,205.23,335.08,33.4,50.58,0.92,185.6,97.87,2.85,80.67
2015080212,111.05,30.51,94.6,137.77,32.63,53.67,1.22,205.7,97.89,0.78,85.53
2015080213,11.85,0.91,14.74,12.7,30.42,68.2,1.55,227.9,97.94,0.15,90.51
2015080214,0.0,0.0,0.0,0.0,29.0,73.2,2.06,248.3,98.0,0.11,96.07
2015080215,0.0,0.0,0.0,0.0,28.12,74.63,2.62,264.7,98.08,0.06,86.98
2015080216,0.0,0.0,0.0,0.0,27.2,78.14,3.47,276.4,98.11,0.03,61.95
2015080217,0.0,0.0,0.0,0.0,26.31,83.36,3.81,282.9,98.1,0.01,64.15
2015080218,0.0,0.0,0.0,0.0,25.81,87.13,3.53,288.0,98.07,0.0,2.11
2015080219,0.0,0.0,0.0,0.0,25.56,88.91,3.02,292.2,98.02,0.0,20.2
2015080220,0.0,0.0,0.0,0.0,25.37,90.12,2.47,295.1,97.98,0.0,38.29
2015080221,0.0,0.0,0.0,0.0,25.19,91.25,2.03,295.1,97.95,0.0,56.32
2015080222,0.0,0.0,0.0,0.0,24.99,92.38,1.78,289.4,97.93,0.0,23.5
2015080223,0.0,0.0,0.0,0.0,24.87,93.11,1.78,281.3,97.95,0.0,21.34
2015080300,18.05,6.47,19.6,18.3,25.06,92.19,2.28,274.3,97.99,0.0,18.21
2015080301,155.15,185.31,96.79,157.73,26.34,85.13,2.68,272.6,98.03,0.14,14.23
2015080302,356.55,384.07,163.46,364.08,28.28,73.93,2.52,271.4,98.07,1.14,14.17
2015080303,565.7,532.53,188.5,569.38,29.97,66.06,2.05,265.2,98.1,0.0,10.9
2015080304,736.03,594.13,220.28,738.85,31.24,61.2,1.56,266.7,98.1,0.0,9.43
2015080305,784.0,373.81,396.02,858.3,32.05,58.34,1.28,279.0,98.07,0.0,54.71
2015080306,856.3,425.95,375.43,879.92,32.23,57.46,1.25,298.6,98.02,0.0,28.37
2015080307,832.62,425.15,336.85,877.65,32.19,57.55,1.48,315.5,97.95,0.0,26.92
2015080308,736.45,373.83,351.48,809.1,32.18,57.67,1.86,322.6,97.89,0.0,32.09
2015080309,663.7,433.84,274.07,679.78,32.03,58.03,2.16,329.0,97.83,0.0,10.82
2015080310,474.73,346.53,224.0,505.48,31.69,59.47,2.22,335.3,97.81,0.0,22.03
2015080311,281.8,237.45,160.68,306.95,31.24,62.32,1.99,338.7,97.79,0.0,29.51
2015080312,112.72,79.46,90.03,121.4,30.74,64.44,1.7,340.1,97.8,0.0,34.98
2015080313,10.25,0.98,13.17,10.7,29.4,71.71,1.16,347.5,97.84,0.0,45.39
2015080314,0.0,0.0,0.0,0.0,28.72,74.73,0.89,358.7,97.87,0.0,55.02
2015080315,0.0,0.0,0.0,0.0,28.57,74.15,0.61,357.2,97.91,0.0,57.28
2015080316,0.0,0.0,0.0,0.0,28.31,74.3,0.63,344.4,97.94,0.0,24.5
2015080317,0.0,0.0,0.0,0.0,27.82,76.25,0.92,339.6,97.94,0.0,70.81
2015080318,0.0,0.0,0.0,0.0,27.38,77.96,1.12,332.3,97.91,0.0,18.12
2015080319,0.0,0.0,0.0,0.0,27.09,78.56,1.15,318.2,97.85,0.0,53.44
2015080320,0.0,0.0,0.0,0.0,26.93,78.26,1.1,293.1,97.8,0.0,88.45
2015080321,0.0,0.0,0.0,0.0,26.72,78.33,1.1,258.0,97.76,0.0,29.82
2015080322,0.0,0.0,0.0,0.0,26.22,80.44,1.32,228.1,97.75,0.0,43.4
2015080323,0.0,0.0,0.0,0.0,25.67,83.07,1.56,215.6,97.77,0.0,81.25
2015080400,12.3,0.91,13.76,15.9,25.92,83.52,1.55,214.7,97.79,0.0,79.09
2015080401,98.3,54.22,81.32,139.25,27.67,74.61,2.02,219.4,97.85,0.0,77.16
2015080402,220.95,141.26,146.38,329.85,30.6,61.12,1.71,251.6,97.89,0.0,75.23
2015080403,369.65,177.0,215.62,531.95,32.58,53.28,2.11,270.8,97.93,0.12,73.73
2015080404,510.25,220.1,268.62,705.35,33.78,50.28,2.34,274.9,97.94,0.06,75.72
2015080405,648.62,339.76,302.89,829.72,34.8,47.88,2.41,278.6,97.9,0.05,66.34
2015080406,793.65,388.49,343.72,850.72,35.41,46.29,2.47,281.9,97.83,0.07,50.62
2015080407,720.72,186.9,406.44,848.92,36.0,44.74,2.53,285.1,97.74,0.05,72.73
2015080408,748.9,396.47,332.03,780.53,36.31,43.89,2.55,288.3,97.64,0.03,22.5
2015080409,634.1,369.83,290.02,649.5,36.38,43.64,2.37,291.0,97.56,0.02,10.69
2015080410,454.3,280.41,245.29,474.67,36.14,43.93,2.08,291.1,97.51,0.02,16.81
2015080411,264.1,177.66,177.69,281.55,35.5,45.63,1.78,289.4,97.48,0.03,18.88
2015080412,103.7,67.25,84.96,110.07,34.66,47.86,1.42,283.4,97.49,0.02,21.79
2015080413,9.32,0.48,11.36,9.8,33.24,56.33,0.89,278.4,97.53,0.05,25.51
2015080414,0.0,0.0,0.0,0.0,33.1,55.99,0.41,275.6,97.59,0.04,29.62
2015080415,0.0,0.0,0.0,0.0,32.93,56.17,0.15,266.2,97.67,0.04,53.53
2015080416,0.0,0.0,0.0,0.0,32.42,58.49,0.2,243.4,97.7,0.01,96.75
2015080417,0.0,0.0,0.0,0.0,31.75,61.46,0.38,238.0,97.69,0.0,98.79
2015080418,0.0,0.0,0.0,0.0,30.97,64.83,0.57,237.1,97.65,0.0,98.26
2015080419,0.0,0.0,0.0,0.0,30.42,63.94,0.68,230.9,97.59,0.0,98.28
2015080420,0.0,0.0,0.0,0.0,29.92,64.56,0.66,220.7,97.53,0.0,98.34
2015080421,0.0,0.0,0.0,0.0,29.32,65.98,0.69,177.5,97.5,0.0,99.82
2015080422,0.0,0.0,0.0,0.0,28.47,69.77,1.13,154.8,97.49,0.0,79.36
